mouse_symbol	human_symbol
Msantd5l	MSANTD5
Msantd7	MSANTD7
Msc	MSC
Msgn1	MSGN1
Msh2	MSH2
Msh3	MSH3
Msh4	MSH4
Msh5	MSH5
Msh6	MSH6
Msi1	MSI1
Msi2	MSI2
Msl1	MSL1
Msl2	MSL2
Msl3	MSL3
Msl3l2	MSL3
Msl3l2	MSL3B
Msln	MSLN
Mslnl	MSLNL
Msmb	MSMB
Msmo1	MSMO1
Msmp	MSMP
Msn	MSN
Msr1	MSR1
Msra	MSRA
Msrb1	MSRB1
Msrb2	MSRB2
Msrb3	MSRB3
Mss51	MSS51
Mst1	MST1
Mst1	MST1L
Mst1r	MST1R
Mstn	MSTN
Msto1	MSTO1
Msx1	MSX1
Msx2	MSX2
Mt1	MT1A
Mt1	MT1B
Mt1	MT1E
Mt1	MT1F
Mt1	MT1G
Mt1	MT1H
Mt1	MT1L
Mt1	MT1M
Mt1	MT1X
Mt2	MT1X
Mt2	MT2A
Mt3	MT3
Mt4	MT4
Mta1	MTA1
Mta2	MTA2
Mta3	MTA3
Mtap	MTAP
Mtarc1	MTARC1
Mtarc2	MTARC2
Mtbp	MTBP
Mtch1	MTCH1
Mtch2	MTCH2
Mtcl1	MTCL1
Mtcl2	MTCL2
Mtcl3	MTCL3
Mtcp1	MTCP1
Mtdh	MTDH
Mterf1a	MTERF1
Mterf1b	MTERF1
Mterf2	MTERF2
Mterf3	MTERF3
Mterf4	MTERF4
Mtf1	MTF1
Mtf2	MTF2
Mtfmt	MTFMT
Mtfp1	MTFP1
Mtfr1	MTFR1
Mtfr1l	MTFR1L
Mtfr2	MTFR2
Mtg1	MTG1
Mtg2	MTG2
Mthfd1	MTHFD1
Mthfd1l	MTHFD1L
Mthfd2	MTHFD2
Mthfd2l	MTHFD2L
Mthfr	MTHFR
Mthfs	MTERF1
Mthfs	MTHFS
Mthfsd	MTHFSD
Mthfsl	MTHFS
Mtif2	MTIF2
Mtif3	MTIF3
Mtln	MTLN
Mtm1	MTM1
Mtmr1	MTMR1
Mtmr10	MTMR10
Mtmr11	MTMR11
Mtmr12	MTMR12
Mtmr14	MTMR14
Mtmr2	MTMR2
Mtmr3	MTMR3
Mtmr4	MTMR4
Mtmr6	MTMR6
Mtmr7	MTMR7
Mtmr9	MTMR9
Mtnap1	MTNAP1
Mtnr1a	MTNR1A
Mtnr1b	MTNR1B
Mto1	MTO1
Mtor	MTOR
Mtpap	MTPAP
Mtpn	MTPN
Mtr	MTR
Mtres1	MTRES1
Mtrex	MTREX
Mtrf1	MTRF1
Mtrf1l	MTRF1L
Mtrfr	MTRFR
Mtrnr2l7	MTRNR2L1
Mtrnr2l7	MTRNR2L10
Mtrnr2l7	MTRNR2L11
Mtrnr2l7	MTRNR2L13
Mtrnr2l7	MTRNR2L2
Mtrnr2l7	MTRNR2L3
Mtrnr2l7	MTRNR2L4
Mtrnr2l7	MTRNR2L5
Mtrnr2l7	MTRNR2L7
Mtrr	MTRR
Mtss1	MTSS1
Mtss2	MTSS2
Mttp	MTTP
Mturn	MTURN
Mtus1	MTUS1
Mtus2	MTUS2
Mtx1	MTX1
Mtx2	MTX2
Mtx3	MTX3
Muc1	MUC1
Muc12	MUC12
Muc13	MUC13
Muc15	MUC15
Muc16	MUC16
Muc17	MUC17
Muc19	MUC19
Muc2	MUC2
Muc20	MUC20
Muc21	MUC21
Muc3a	MUC3A
Muc3a	MUC3B
Muc4	MUC4
Muc5ac	MUC5AC
Muc5b	MUC5B
Muc6	MUC6
Mucl3	MUCL3
Mug1	PZP
Mug2	PZP
Mug5	PZP
Mul1	MUL1
Mus81	MUS81
Musk	MUSK
Mustn1	MUSTN1
Mutyh	MUTYH
Mvb12a	MVB12A
Mvb12b	MVB12B
Mvd	MVD
Mvk	MVK
Mvp	MVP
Mx1	MX1
Mx1	MX2
Mx2	MX1
Mx2	MX2
Mxd1	MXD1
Mxd3	MXD3
Mxd4	MXD4
Mxi1	MXI1
Mxra7	MXRA7
Mxra8	MXRA8
Myadm	MYADM
Myadml2	MYADML2
Myb	MYB
Mybbp1a	MYBBP1A
Mybl1	MYBL1
Mybl2	MYBL2
Mybpc1	MYBPC1
Mybpc2	MYBPC2
Mybpc3	MYBPC3
Mybph	MYBPH
Mybphl	MYBPHL
Myc	MYC
Mycbp	MYCBP
Mycbp2	MYCBP2
Mycbpap	MYCBPAP
Mycl	MYCL
Mycl	MYCLP1
Mycn	MYCN
Mycs	MYCN
Myct1	MYCT1
Myd88	MYD88
Mydgf	MYDGF
Myef2	MYEF2
Myf5	MYF5
Myf6	MYF6
Myg1	MYG1
Myh1	MYH1
Myh10	MYH10
Myh11	MYH11
Myh13	MYH13
Myh14	MYH14
Myh15	MYH15
Myh2	MYH2
Myh3	MYH3
Myh4	MYH4
Myh6	MYH6
Myh7	MYH7
Myh7b	MYH7B
Myh8	MYH8
Myh9	MYH9
Myl1	MYL1
Myl10	MYL10
Myl12a	MYL12A
Myl12b	MYL12A
Myl12b	MYL12B
Myl2	MYL2
Myl3	MYL3
Myl4	MYL4
Myl6	MYL6
Myl6b	MYL6B
Myl7	MYL7
Myl9	MYL9
Mylip	MYLIP
Mylk	MYLK
Mylk2	MYLK2
Mylk3	MYLK3
Mylk4	MYLK4
Mylpf	MYL11
Mymk	MYMK
Mymx	MYMX
Mynn	MYNN
Myo10	MYO10
Myo15a	MYO15A
Myo15b	MYO15B
Myo16	MYO16
Myo18a	MYO18A
Myo18b	MYO18B
Myo19	MYO19
Myo1a	MYO1A
Myo1b	MYO1B
Myo1c	MYO1C
Myo1d	MYO1D
Myo1e	MYO1E
Myo1f	MYO1F
Myo1g	MYO1G
Myo1h	MYO1H
Myo3a	MYO3A
Myo3b	MYO3B
Myo5a	MYO5A
Myo5b	MYO5B
Myo5c	MYO5C
Myo6	MYO6
Myo7a	MYO7A
Myo7b	MYO7B
Myo9a	MYO9A
Myo9b	MYO9B
Myoc	MYOC
Myocd	MYOCD
Myocos	MYOCOS
Myod1	MYOD1
Myof	MYOF
Myog	MYOG
Myom1	MYOM1
Myom2	MYOM2
Myom3	MYOM3
Myoparr	MYOPARR
Myorg	MYORG
Myot	MYOT
Myoz1	MYOZ1
Myoz2	MYOZ2
Myoz3	MYOZ3
Mypn	MYPN
Mypop	MYPOP
Myrf	MYRF
Myrfl	MYRFL
Myrip	MYRIP
Mysm1	MYSM1
Myt1	MYT1
Myt1l	MYT1L
Myzap	GCOM1
Myzap	MYZAP
Myzap	POLR2M
Mzb1	MZB1
Mzf1	MZF1
Mzt1	MZT1
Mzt2	MZT2A
Mzt2	MZT2B
N4bp1	N4BP1
N4bp2	N4BP2
N4bp2l1	N4BP2L1
N4bp2l2	N4BP2L2
N4bp3	N4BP3
Naa10	NAA10
Naa11	NAA11
Naa15	NAA15
Naa16	NAA16
Naa20	NAA20
Naa25	NAA25
Naa30	NAA30
Naa35	NAA35
Naa38	NAA38
Naa40	NAA40
Naa50	NAA50
Naa60	NAA60
Naa80	NAA80
Naaa	NAAA
Naalad2	NAALAD2
Naaladl1	NAALADL1
Naaladl2	NAALADL2
Nab1	NAB1
Nab2	NAB2
Nabp1	NABP1
Nabp2	NABP2
Naca	NACA
Nacad	NACAD
Nacc1	NACC1
Nacc2	NACC2
Nadk	NADK
Nadk2	NADK2
Nadsyn1	NADSYN1
Nae1	NAE1
Naf1	NAF1
Naga	NAGA
Nagk	NAGK
Naglu	NAGLU
Nagpa	NAGPA
Nags	NAGS
Naif1	NAIF1
Naip1	NAIP
Naip2	NAIP
Naip5	NAIP
Naip6	NAIP
Naip7	NAIP
Nalcn	NALCN
Nalf1	NALF1
Nalf2	NALF2
Nampt	NAMPT
Nanog	NANOG
Nanog	NANOGP1
Nanog	NANOGP8
Nanos1	NANOS1
Nanos2	NANOS2
Nanos3	NANOS3
Nanp	NANP
Nans	NANS
Nap1l1	NAP1L1
Nap1l2	NAP1L2
Nap1l3	NAP1L3
Nap1l4	NAP1L4
Nap1l5	NAP1L5
Napa	NAPA
Napb	NAPB
Napepld	NAPEPLD
Napg	NAPG
Naprt	NAPRT
Napsa	NAPSA
Narf	NARF
Nars1	NARS1
Nars2	NARS2
Nasp	NASP
Nat1	NAT1
Nat1	NAT2
Nat10	NAT10
Nat14	NAT14
Nat2	NAT1
Nat2	NAT2
Nat3	NAT1
Nat3	NAT2
Nat8	NAT8
Nat8	NAT8B
Nat8b-ps	NAT8
Nat8f1	NAT8
Nat8f2	NAT8
Nat8f3	NAT8
Nat8f3	NAT8B
Nat8f4	NAT8
Nat8f5	NAT8
Nat8f6	NAT8
Nat8f6	NAT8B
Nat8f7	NAT8
Nat8f7	NAT8B
Nat8l	NAT8L
Nat9	NAT9
Natd1	NATD1
Nav1	NAV1
Nav2	NAV2
Nav3	NAV3
Naxd	NAXD
Naxe	NAXE
Nbas	NBAS
Nbdy	NBDY
Nbea	NBEA
Nbeal1	NBEAL1
Nbeal2	NBEAL2
Nbl1	MICOS10-NBL1
Nbl1	NBL1
Nbn	NBN
Nbr1	NBR1
Ncald	NCALD
Ncam1	NCAM1
Ncam2	NCAM2
Ncan	NCAN
Ncapd2	NCAPD2
Ncapd3	NCAPD3
Ncapg	NCAPG
Ncapg2	NCAPG2
Ncaph	NCAPH
Ncaph2	NCAPH2
Ncbp1	NCBP1
Ncbp2	NCBP2
Ncbp2	NCBP2L
Ncbp2as2	NCBP2AS2
Ncbp3	NCBP3
Nccrp1	NCCRP1
Ncdn	NCDN
Nceh1	NCEH1
Ncf1	NCF1
Ncf1	NCF1B
Ncf1	NCF1C
Ncf2	NCF2
Ncf4	NCF4
Nck1	NCK1
Nck2	NCK2
Nckap1	NCKAP1
Nckap1l	NCKAP1L
Nckap5	NCKAP5
Nckap5l	NCKAP5L
Nckipsd	NCKIPSD
Ncln	NCLN
Ncmap	NCMAP
Ncoa1	NCOA1
Ncoa2	NCOA2
Ncoa3	NCOA3
Ncoa4	NCOA4
Ncoa5	NCOA5
Ncoa6	NCOA6
Ncoa7	NCOA7
Ncor1	NCOR1
Ncor2	NCOR2
Ncr1	NCR1
Ncr3-ps	NCR3
Ncs1	NCS1
Ncstn	NCSTN
Ndc1	NDC1
Ndc80	NDC80
Nde1	NDE1
Ndel1	NDEL1
Ndfip1	NDFIP1
Ndfip2	NDFIP2
Ndn	NDN
Ndnf	NDNF
Ndor1	NDOR1
Ndp	NDP
Ndrg1	NDRG1
Ndrg2	NDRG2
Ndrg3	NDRG3
Ndrg4	NDRG4
Ndst1	NDST1
Ndst2	NDST2
Ndst3	NDST3
Ndst4	NDST4
Ndufa1	NDUFA1
Ndufa10	NDUFA10
Ndufa11	NDUFA11
Ndufa12	NDUFA12
Ndufa13	NDUFA13
Ndufa2	NDUFA2
Ndufa3	NDUFA3
Ndufa5	NDUFA5
Ndufa6	NDUFA6
Ndufa7	NDUFA7
Ndufa8	NDUFA8
Ndufa9	NDUFA9
Ndufab1	NDUFAB1
Ndufaf1	NDUFAF1
Ndufaf2	NDUFAF2
Ndufaf3	NDUFAF3
Ndufaf4	NDUFAF4
Ndufaf5	NDUFAF5
Ndufaf6	NDUFAF6
Ndufaf7	NDUFAF7
Ndufaf8	NDUFAF8
Ndufb1	NDUFB1
Ndufb10	NDUFB10
Ndufb11	NDUFB11
Ndufb11b	NDUFB11
Ndufb2	NDUFB2
Ndufb3	NDUFB3
Ndufb4	NDUFB4
Ndufb4b	NDUFB4
Ndufb5	NDUFB5
Ndufb6	NDUFB6
Ndufb7	NDUFB7
Ndufb8	NDUFB8
Ndufb9	NDUFB9
Ndufc1	NDUFC1
Ndufc2	NDUFC2
Ndufc2	NDUFC2-KCTD14
Ndufs1	NDUFS1
Ndufs2	NDUFS2
Ndufs3	NDUFS3
Ndufs4	NDUFS4
Ndufs5	NDUFS5
Ndufs6	NDUFS6
Ndufs7	NDUFS7
Ndufs8	NDUFS8
Ndufv1	NDUFV1
Ndufv2	NDUFV2
Ndufv3	NDUFV3
Neat1	NEAT1
Neb	NEB
Nebl	NEBL
Necab1	NECAB1
Necab2	NECAB2
Necab3	NECAB3
Necap1	NECAP1
Necap2	NECAP2
Nectin1	NECTIN1
Nectin2	NECTIN2
Nectin3	NECTIN3
Nectin4	NECTIN4
Nedd1	NEDD1
Nedd4	NEDD4
Nedd4l	NEDD4L
Nedd8	NEDD8
Nedd9	NEDD9
Nefh	NEFH
Nefl	NEFL
Nefm	NEFM
Negr1	NEGR1
Neil1	NEIL1
Neil2	NEIL2
Neil3	NEIL3
Nek1	NEK1
Nek10	NEK10
Nek11	NEK11
Nek2	NEK2
Nek3	NEK3
Nek4	NEK4
Nek5	NEK5
Nek6	NEK6
Nek7	NEK7
Nek8	NEK8
Nek9	NEK9
Nelfa	NELFA
Nelfb	NELFB
Nelfcd	NELFCD
Nelfe	NELFE
Nell1	NELL1
Nell2	NELL2
Nemf	NEMF
Nemp1	NEMP1
Nemp2	NEMP2
Nenf	NENF
Neo1	NEO1
Nepn	NEPNP
Nepro	RMP64
Nes	NES
Net1	NET1
Neto1	NETO1
Neto2	NETO2
Neu1	NEU1
Neu2	NEU2
Neu3	NEU3
Neu4	NEU4
Neurl1a	NEURL1
Neurl1b	NEURL1B
Neurl2	NEURL2
Neurl3	NEURL3
Neurl4	NEURL4
Neurod1	NEUROD1
Neurod2	NEUROD2
Neurod4	NEUROD4
Neurod6	NEUROD6
Neurog1	NEUROG1
Neurog2	NEUROG2
Neurog3	NEUROG3
Nexmif	NEXMIF
Nexn	NEXN
Nf1	NF1
Nf2	NF2
Nfam1	NFAM1
Nfasc	NFASC
Nfat5	NFAT5
Nfatc1	NFATC1
Nfatc2	NFATC2
Nfatc2ip	NFATC2IP
Nfatc3	NFATC3
Nfatc4	NFATC4
Nfe2	NFE2
Nfe2l1	NFE2L1
Nfe2l2	NFE2L2
Nfe2l3	NFE2L3
Nfia	NFIA
Nfib	NFIB
Nfic	NFIC
Nfil3	NFIL3
Nfilz	NFILZ
Nfix	NFIX
Nfkb1	NFKB1
Nfkb2	NFKB2
Nfkbia	NFKBIA
Nfkbib	NFKBIB
Nfkbid	NFKBID
Nfkbie	NFKBIE
Nfkbil1	NFKBIL1
Nfkbiz	NFKBIZ
Nfrkb	NFRKB
Nfs1	NFS1
Nfu1	NFU1
Nfx1	NFX1
Nfxl1	NFXL1
Nfya	NFYA
Nfyb	NFYB
Nfyc	NFYC
Ngb	NGB
Ngdn	NGDN
Ngef	NGEF
Ngf	NGF
Ngfr	NGFR
Ngly1	NGLY1
Ngrn	NGRN
Nhej1	NHEJ1
Nherf1	NHERF1
Nherf2	NHERF2
Nherf4	NHERF4
Nhlh1	NHLH1
Nhlh2	NHLH2
Nhlrc1	NHLRC1
Nhlrc2	NHLRC2
Nhlrc3	NHLRC3
Nhlrc4	NHLRC4
Nhp2	NHP2
Nhs	NHS
Nhsl1	NHSL1
Nhsl2	NHSL2
Nhsl3	NHSL3
Niban1	NIBAN1
Niban2	NIBAN2
Niban3	NIBAN3
Nicn1	NICN1
Nicol1	NICOL1
Nid1	NID1
Nid2	NID2
Nif3l1	NIF3L1
Nifk	NIFK
Nim1k	NIM1K
Nin	NIN
Ninj1	NINJ1
Ninj2	NINJ2
Ninl	NINL
Nip7	NIP7
Nipa1	NIPA1
Nipa2	NIPA2
Nipal1	NIPAL1
Nipal2	NIPAL2
Nipal3	NIPAL3
Nipal4	NIPAL4
Nipbl	NIPBL
Nipsnap1	NIPSNAP1
Nipsnap2	NIPSNAP2
Nipsnap3a	NIPSNAP3A
Nipsnap3a	NIPSNAP3B
Nipsnap3b	NIPSNAP3A
Nipsnap3b	NIPSNAP3B
Nisch	NISCH
Nit1	NIT1
Nit2	NIT2
Nkain1	NKAIN1
Nkain2	NKAIN2
Nkain3	NKAIN3
Nkain4	NKAIN4
Nkap	NKAP
Nkapd1	NKAPD1
Nkapl	NKAPL
Nkd1	NKD1
Nkd2	NKD2
Nkg7	NKG7
Nkiras1	NKIRAS1
Nkiras2	NKIRAS2
Nkpd1	NKPD1
Nkrf	NKRF
Nktr	NKTR
Nkx1-1	NKX1-1
Nkx1-2	NKX1-2
Nkx2-1	NKX2-1
Nkx2-2	NKX2-2
Nkx2-2os	LINC01727
Nkx2-3	NKX2-3
Nkx2-4	NKX2-4
Nkx2-5	NKX2-5
Nkx2-6	NKX2-6
Nkx2-9	NKX2-8
Nkx3-1	NKX3-1
Nkx3-2	NKX3-2
Nkx6-1	NKX6-1
Nkx6-2	NKX6-2
Nkx6-3	NKX6-3
Nle1	NLE1
Nlgn1	NLGN1
Nlgn2	NLGN2
Nlgn3	NLGN3
Nlgn4l	NLGN4X
Nlgn4l	NLGN4Y
Nlk	NLK
Nln	NLN
Nlrc3	NLRC3
Nlrc4	NLRC4
Nlrc5	NLRC5
Nlrp10	NLRP10
Nlrp12	NLRP12
Nlrp14	NLRP14
Nlrp1a	NLRP1
Nlrp1b	NLRP1
Nlrp2	NLRP2
Nlrp2	NLRP7
Nlrp3	NLRP3
Nlrp4a	NLRP4
Nlrp4b	NLRP4
Nlrp4c	NLRP4
Nlrp4e	NLRP4
Nlrp4f	NLRP4
Nlrp5	NLRP5
Nlrp6	NLRP6
Nlrp9a	NLRP9
Nlrp9b	NLRP9
Nlrp9c	NLRP9
Nlrx1	NLRX1
Nmb	NMB
Nmbr	NMBR
Nmd3	NMD3
Nme1	NME1
Nme2	NME1-NME2
Nme2	NME2
Nme2	NME2P1
Nme3	NME3
Nme4	NME4
Nme5	NME5
Nme6	NME6
Nme7	NME7
Nme8	NME8
Nme9	NME9
Nmi	NMI
Nmnat1	NMNAT1
Nmnat2	NMNAT2
Nmnat3	NMNAT3
Nmral1	NMRAL1
Nmrk1	NMRK1
Nmrk2	NMRK2
Nms	NMS
Nmt1	NMT1
Nmt2	NMT2
Nmu	NMU
Nmur1	NMUR1
Nmur2	NMUR2
Nnat	NNAT
Nnmt	NNMT
Nnt	NNT
Noa1	NOA1
Noazfp	NOAZFP
Nob1	NOB1
Nobox	NOBOX
Noc2l	NOC2L
Noc3l	NOC3L
Noc4l	NOC4L
Noct	NOCT
Nod1	NOD1
Nod2	NOD2
Nodal	NODAL
Nog	NOG
Nol10	NOL10
Nol11	NOL11
Nol12	NOL12
Nol3	NOL3
Nol4	NOL4
Nol4l	NOL4L
Nol6	NOL6
Nol7	NOL7
Nol8	NOL8
Nol9	NOL9
Nolc1	NOLC1
Nom1	NOM1
Nomo1	NOMO1
Nomo1	NOMO2
Nomo1	NOMO3
Nono	NONO
Nop10	NOP10
Nop14	NOP14
Nop16	NOP16
Nop2	NOP2
Nop53	NOP53
Nop56	NOP56
Nop58	NOP58
Nop9	NOP9
Nopchap1	NOPCHAP1
Norad	NORAD
Nos1	NOS1
Nos1ap	NOS1AP
Nos2	NOS2
Nos3	NOS3
Nosip	NOSIP
Nostrin	NOSTRIN
Notch1	NOTCH1
Notch2	NOTCH2
Notch3	NOTCH3
Notch4	NOTCH4
Noto	NOTO
Notum	NOTUM
Nova1	NOVA1
Nova2	NOVA2
Nox1	NOX1
Nox3	NOX3
Nox4	NOX4
Noxa1	NOXA1
Noxo1	NOXO1
Noxred1	NOXRED1
Npas1	NPAS1
Npas2	NPAS2
Npas3	NPAS3
Npas4	NPAS4
Npat	NPAT
Npb	NPB
Npbwr1	NPBWR1
Npc1	NPC1
Npc1l1	NPC1L1
Npc2	NPC2
Npdc1	NPDC1
Npepl1	NPEPL1
Npepps	NPEPPS
Npff	NPFF
Npffr1	NPFFR1
Npffr2	NPFFR2
Nphp1	NPHP1
Nphp3	NPHP3
Nphp4	NPHP4
Nphs1	NPHS1
Nphs2	NPHS2
Npl	NPL
Nploc4	NPLOC4
Npm1	NPM1
Npm2	NPM2
Npm3	NPM3
Npnt	NPNT
Nppa	NPPA
Nppb	NPPB
Nppc	NPPC
Npr1	NPR1
Npr2	NPR2
Npr3	NPR3
Nprl2	NPRL2
Nprl3	NPRL3
Nps	NPS
Npsr1	NPSR1
Nptn	NPTN
Nptx1	NPTX1
Nptx2	NPTX2
Nptxr	NPTXR
Npvf	NPVF
Npw	NPW
Npy	NPY
Npy1r	NPY1R
Npy2r	NPY2R
Npy4r	NPY4R
Npy4r	NPY4R2
Npy5r	NPY5R
Npy6r	NPY6RP
Nqo1	NQO1
Nqo2	NQO2
Nr0b1	NR0B1
Nr0b2	NR0B2
Nr1d1	NR1D1
Nr1d2	NR1D2
Nr1h2	NR1H2
Nr1h3	NR1H3
Nr1h4	NR1H4
Nr1h5	NR1H5P
Nr1i2	NR1I2
Nr1i3	NR1I3
Nr2c1	NR2C1
Nr2c2	NR2C2
Nr2c2ap	NR2C2AP
Nr2e1	NR2E1
Nr2e3	NR2E3
Nr2f1	NR2F1
Nr2f2	NR2F2
Nr2f6	NR2F6
Nr3c1	NR3C1
Nr3c2	NR3C2
Nr4a1	NR4A1
Nr4a2	NR4A2
Nr4a3	NR4A3
Nr5a1	NR5A1
Nr5a2	NR5A2
Nr6a1	NR6A1
Nradd	NRADDP
Nrap	NRAP
Nrarp	NRARP
Nras	NRAS
Nrbf2	NRBF2
Nrbp1	NRBP1
Nrbp2	NRBP2
Nrcam	NRCAM
Nrdc	NRDC
Nrde2	NRDE2
Nrep	NREP
Nrf1	NRF1
Nrg1	NRG1
Nrg2	NRG2
Nrg3	NRG3
Nrg4	NRG4
Nrgn	NRGN
Nrip1	NRIP1
Nrip2	NRIP2
Nrip3	NRIP3
Nrk	NRK
Nrl	NRL
Nrm	NRM
Nrn1	NRN1
Nrn1l	NRN1L
Nron	NRON
Nrp1	NRP1
Nrp2	NRP2
Nrros	NRROS
Nrsn1	NRSN1
Nrsn2	NRSN2
Nrtn	NRTN
Nrxn1	NRXN1
Nrxn2	NRXN2
Nrxn3	NRXN3
Nsa2	NSA2
Nscme3l	NSMCE3
Nsd1	NSD1
Nsd2	NSD2
Nsd3	NSD3
Nsdhl	NSDHL
Nsf	NSF
Nsfl1c	NSFL1C
Nsg1	NSG1
Nsg2	NSG2
Nsl1	NSL1
Nsmaf	NSMAF
Nsmce1	NSMCE1
Nsmce2	NSMCE2
Nsmce3	NSMCE3
Nsmce4a	NSMCE4A
Nsmf	NSMF
Nsrp1	NSRP1
Nsun2	NSUN2
Nsun3	NSUN3
Nsun4	NSUN4
Nsun5	NSUN5
Nsun5	NSUN5P2
Nsun6	NSUN6
Nsun7	NSUN7
Nt5c	NT5C
Nt5c1a	NT5C1A
Nt5c1b	NT5C1B
Nt5c1b	NT5C1B-RDH14
Nt5c2	NT5C2
Nt5c3	NT5C3A
Nt5c3b	NT5C3B
Nt5dc1	NT5DC1
Nt5dc2	NT5DC2
Nt5dc3	NT5DC3
Nt5e	NT5E
Nt5el	NT5ELP
Nt5m	NT5M
Ntan1	NTAN1
Ntaq1	NTAQ1
Ntf3	NTF3
Ntf5	NTF4
Nthl1	NTHL1
Ntm	NTM
Ntmt1	NTMT1
Ntmt2	NTMT2
Ntn1	NTN1
Ntn3	NTN3
Ntn4	NTN4
Ntn5	NTN5
Ntng1	NTNG1
Ntng2	NTNG2
Ntpcr	NTPCR
Ntrk1	NTRK1
Ntrk2	NTRK2
Ntrk3	NTRK3
Nts	NTS
Ntsr1	NTSR1
Ntsr2	NTSR2
Nuak1	NUAK1
Nuak2	NUAK2
Nub1	NUB1
Nubp1	NUBP1
Nubp2	NUBP2
Nubpl	NUBPL
Nucb1	NUCB1
Nucb2	NUCB2
Nucks1	NUCKS1
Nucleolin	NUCLEOLIN
Nudc	NUDC
Nudcd1	NUDCD1
Nudcd2	NUDCD2
Nudcd3	NUDCD3
Nudt1	NUDT1
Nudt10	NUDT10
Nudt10	NUDT11
Nudt11	NUDT10
Nudt11	NUDT11
Nudt12	NUDT12
Nudt13	NUDT13
Nudt14	NUDT14
Nudt15	NUDT15
Nudt16	NUDT16
Nudt16l1	NUDT16L1
Nudt16l2	NUDT16L2P
Nudt17	NUDT17
Nudt18	NUDT18
Nudt19	NUDT19
Nudt2	NUDT2
Nudt21	NUDT21
Nudt22	NUDT22
Nudt3	NUDT3
Nudt4	NUDT4
Nudt5	NUDT5
Nudt6	NUDT6
Nudt7	NUDT7
Nudt8	NUDT8
Nudt9	NUDT9
Nuf2	NUF2
Nufip1	NUFIP1
Nufip2	NUFIP2
Nuggc	NUGGC
Numa1	NUMA1
Numb	NUMB
Numbl	NUMBL
Nup107	NUP107
Nup133	NUP133
Nup153	NUP153
Nup155	NUP155
Nup160	NUP160
Nup188	NUP188
Nup205	NUP205
Nup210	NUP210
Nup210l	NUP210L
Nup214	NUP214
Nup35	NUP35
Nup37	NUP37
Nup42	NUP42
Nup43	NUP43
Nup50	NUP50
Nup50l	NUP50
Nup54	NUP54
Nup58	NUP58
Nup62	NUP62
Nup62cl	NUP62CL
Nup85	NUP85
Nup88	NUP88
Nup93	NUP93
Nup98	NUP98
Nupr1	NUPR1
Nupr2	NUPR2
Nus1	NUS1
Nusap1	NUSAP1
Nutf2	NUTF2
Nutm1	NUTM1
Nutm2	NUTM2A
Nutm2	NUTM2B
Nutm2	NUTM2D
Nutm2	NUTM2E
Nutm2	NUTM2F
Nutm2	NUTM2G
Nvl	NVL
Nwd1	NWD1
Nwd2	NWD2
Nxf1	NXF1
Nxf2	NXF2
Nxf2	NXF2B
Nxf2	NXF5
Nxf3	NXF3
Nxf7	NXF2
Nxf7	NXF2B
Nxn	NXN
Nxnl1	NXNL1
Nxnl2	NXNL2
Nxpe2	NXPE2
Nxpe3	NXPE3
Nxpe4	NXPE4
Nxph1	NXPH1
Nxph2	NXPH2
Nxph3	NXPH3
Nxph4	NXPH4
Nxt1	NXT1
Nxt2	NXT2
Nyap1	NYAP1
Nyap2	NYAP2
Nynrin	NYNRIN
Nyx	NYX
Oacyl	OACYLP
Oaf	OAF
Oard1	OARD1
Oas1a	OAS1
Oas1b	OAS1
Oas1c	OAS1
Oas1d	OAS1
Oas1e	OAS1
Oas1f	OAS1
Oas1g	OAS1
Oas1h	OAS1
Oas2	OAS2
Oas3	OAS3
Oasl1	OASL
Oasl2	OASL2P
Oat	OAT
Oaz1	OAZ1
Oaz2	OAZ2
Oaz3	OAZ3
Obi1	OBI1
Obp2a	OBP2A
Obp2a	OBP2B
Obp2b	OBP2A
Obp2b	OBP2B
Obscn	OBSCN
Obsl1	OBSL1
Oc90	OC90
Oca2	OCA2
Ocel1	OCEL1
Ociad1	OCIAD1
Ociad2	OCIAD2
Ocln	OCLN
Ocm	OCM
Ocm	OCM2
Ocrl	OCRL
Ocstamp	OCSTAMP
Odad1	ODAD1
Odad2	ODAD2
Odad3	ODAD3
Odad4	ODAD4
Odam	ODAM
Odaph	ODAPH
Odc1	ODC1
Odf1	ODF1
Odf2	ODF2
Odf2l	ODF2L
Odf4	ODF4
Odr4	ODR4
Ofcc1	OFCC1
Ofd1	OFD1
Oga	OGA
Ogdh	OGDH
Ogdhl	OGDHL
Ogfod1	OGFOD1
Ogfod2	OGFOD2
Ogfod3	OGFOD3
Ogfr	OGFR
Ogfrl1	OGFRL1
Ogg1	OGG1
Ogn	OGN
Ogt	OGT
Oip5	OIP5
Oit3	OIT3
Ola1	OLA1
Olah	OLAH
Olfm1	OLFM1
Olfm2	OLFM2
Olfm3	OLFM3
Olfm4	OLFM4
Olfm5	OLFM5P
Olfml1	OLFML1
Olfml2a	OLFML2A
Olfml2b	OLFML2B
Olfml3	OLFML3
Olig1	OLIG1
Olig2	OLIG2
Olig3	OLIG3
Olr1	OLR1
Oma1	OMA1
Omd	OMD
Omg	OMG
Omp	OMP
Onecut1	ONECUT1
Onecut2	ONECUT2
Onecut3	ONECUT3
Ooep	OOEP
Oosp1	OOSP1
Oosp2	OOSP2
Opa1	OPA1
Opa3	OPA3
Opalin	OPALIN
Opcml	OPCML
Ophn1	OPHN1
